@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {news,noise,relevant}


@DATA
'conseguir wpp causa luka zika :heart_eyes:',noise
'acesse url leu curto divulgue vírus agressivo dengue avança país url',news
'retweet rio numeral zika ministro afirmar infraestrutura preparado olimpíada assista url',news
'retweet risco zika jogo olímpico pequeno segundo pesquisa url',news
'doença transmitido relação sexual quanto sexo menos vida amor url',news
'água novo rumo futuro numeral numeral caso dengue confirmado ser numeral url',news
'aí pessoa saí tá bem nada febre alta dor corpo corre pro upa pah dengue assim produção :cry: :rage: :angry: :astonished:',relevant
'notificação caso zika passa obrigatória brasil url',news
'retweet sabe qual diferença zika vírus dengue chikungunya fique atento nesse verão sintoma url',news
'rio numeral olimpicgame olimpiado url',noise
'retweet atleta dizer olimpíada rj tenista milo raonic atual vice campeão wimbledon vir rj causa d',noise
'didiro ficar treinar suspeito zika dever reestrear csa esporte aqui url',news
'juizdefor jfclipping destaques agência onu usar tecnologia contra mosquito vírus zika url',news
'estado unido detetar contágio zika homem homem sexual url url',news
'epidemia epidemia zika brasil dever acabar três ano afirmar aracatinet url doença',news
'ministério saúde precisamo vacina contra dengue cidade brasil estado emer url',news
'zika confirmar primeiro contágio sexual homem homem url url',news
'cidade tietê contra dengue descrição cidade tietê realizar diverso ação acabar url',news
'dar ver faco vencer final wimblebon ridícula causa url',noise
'retweet medicamento contra indicado caso suspeito dengue consulte médico farmacêutico leu bula',noise
'ir espalhar zika viru amor',noise
'zika médico ir mandar psicólogo',relevant
'ainda zika viru',noise
'siim menino noção fiquei zika fingir desmaiar fiz so ir médico kjskskk',relevant
'assim eh zika viru gosto um deus guarda pensamento',noise
'numeral zika ser transmitido sexualmente',news
'retweet ursula ir calça amanha pqp maluco pohja calor desse ir pegar zika viru dp reclama avisei',relevant
'diário notícia lisboa zika confirmar primeiro contágio sexual homem homem diário notícia url',news
'vírus agressivo dengue avança brasil assusta população url',news
'gostar vídeo url clássico tobby entrevista mosquito dengue',noise
'zika and mosquito control url',noise
'y falta medicina luz agua potable repelente x zika seguridad etc nm terrorista sosvenezuela url',news
'retweet zika vírus levo cama kjk sabadonoclubesdv',noise
'retweet rumor tae cena beijo dorama povo enlouquecer saber beijo dorama parado',noise
'sair jornal comemoração fácil levar bala perdida rio infectado chikungunya',news
'adicionei vídeo playlist url nacional contra zika viru',noise
'adicionei vídeo playlist url contra dengue gamescom',noise
'campanha contra dengue gamescom url',noise
'retweet rio numeral risco propagação vírus zika olimpíada baixo dizer eua url url',news
'scrr amor deus aonde vacina proteção desse bicho ajudem porque sangue atrair helpme :mask: url',relevant
'matei mosquito dengue aqui cheio sangue quer viver matar',relevant
'retweet infeliz coincidência surto zika vírus fazer montador repensar nome carro zico url',news
'peguei dengue porque entrei camisa alan funny quase morri',noise
'hernane campo parece ta morder rato picado mosquito dengue corre fazer doente arrastando',noise
'bom dia triste notícia url',noise
'eua registrar numeral º caso transmissão sexual zika homem homem homem região tram url',news
'falar rihanno dever encher estádio dia após atentado falar veio causa zika vírus',noise
'leu matéria título título sugerir homem fazer mal saúde url',news
'aumento caso caxumba proteger família além dengue chikungunya agora u url maternidade',news
'retweet zika viru transmitido relação sexual realmente caso gente internet precisa preocupar porque nao v',news
'nessa hora what tar parado água mosquito dengue sabadodetremurasdv',noise
'retweet fc focu olha mt feliz ver vc ajudando combater dengue tt focu mosquito aqui focu dengue ali v',relevant
'pois dengue mosquito chamar yodaeol',relevant
'então ir médico moleza poder sinal dengue',relevant
'retweet alguem hetero porra so trazer doença mundo url',noise
'fim semana passa rápido pessoa comercial dizer “este medicamento contra indicado caso suspeito dengue”',noise
'ainda bem entrar piscina suja caralho tudo menos cloro camisa contrair dengue pera oq',noise
'ir pegar chikungunya casa tá cheio mosquito',relevant
'brasil consegue combater corrupção zico vírus dengue chikungunya dizer ataque url',news
'md matei numeral mosquito parece dengue',relevant
'contar inteligência polícia brasileiro p impedir ataque terrorista quase contar mosquito dengue ir matar doido',noise
'ah ir fude aqui noil falar marra giria noil zika vc ai ta achano eh aqui eh favela porra',noise
'numeral carro teto resultado crise numeral muriçoca soca resultado zika etc numeral pega metralhadora',noise
'visualizar tweet caso suspeito dengue',noise
'país consegue combater dengue url',noise
'retweet amo mosquito dengue:heart: :two_women_holding_hands: url',noise
'pornobuceto contra indicado caso suspeito dengue leu bula',noise
'caso bromélia assassino bromélia matar inocentado prova científico tribunal fio cruz url',news
'confirma primer contagio zika vía sexual enfoque noticia url',news
'jornal saúde epidemia zika poder acabar ano meio url',news
'zika viru ta afastar geral rio',news
'eua numeral ª transmissão zika homem homem sexual link url brasil :tennis: url',news
'pessoal dever ta achando virar zika funkeiro bota repelente url',news
'pesquisa indico risco zika jogo olímpico rio pequeno url url',news
'funny zika vírus responsável baixa rio halep desistir d url funny',noise
'número numeral mundo raonic desiste olimpíada causa zika vírus url',news
'retweet conseguir combater dengue ir conseguir combater terrorismo',noise
'vir ca zika so eh malakoi ta ligar aede aegyçpt url',news
'piscina tavo tão suja entrar camisa pegar dengue edge alan numeral',noise
'retweet sair dengue porque entrei camisa piscina frase alan sentido',noise
'parece mosquito dengue funny',noise
'teste detectar zika sangue doador url',news
'puerto rico ver aumento caso zika condição paralisando url',news
'especialista debatero zika vírus microcefalia url',news
'mosquito dengue picou ir morrer',relevant
'iae galera passen lo canal zika viru l j so video so zueiro agente ir postar video desafio',noise
'povo desistindo ver pro br causa zika gnt ainda nao peguei vc tbm nao vao pegar abraço',news
'especialista debatero zika vírus microcefalia relação zika vírus microcefalia tema central url',news
'dever vindo inferno porque vindo ceu nao ir ficar picando outro passar zika viru',noise
'olimpíada país conquista pt esquecer agradecimento gde ex ministro saúde url',noise
'gripe derruba viru url',relevant
'tanto mosquito dengue aqui dormi mosqueteiro',relevant
'volta showza aqui dengue zika golpe constitucional',noise
'saí dengue porque entrei camisa água ferreiro alan',noise
'pego zika viru url',noise
'retweet gene repórter sair zika mito sobre vírus zika microcefalia numeral url',news
'https t co dimy numeral lvzk numeral bom vídeo:joy_cat: :joy_cat: peguei dengue porque entrei camisa',noise
'mandar letra semana muito golfista querer ver rio colocar desculpa zika vírus',noise
'sharapovo doido jogar olimpíada poder agora halep pede dispensa causa zika vírus desculpa esfarrapar',news
'vim parte guerra acorda arrebenta adianta apenas ponto numeral favela zika balança cair',noise
'imagem forte dengue foda mosquito prestem atenção zoom celular url',relevant
'tipo lei seca né zika bebe tá fudido ir entra pika',noise
'dengue menos febre dor cabeça dor corpo junta principalmente',relevant
'americano desistem ver olimpíada violência assustador zika merda fedendo url',news
'ainda bem pois camisa antes entrar piscina ja ir pegar dengue',noise
'controla dengue vacina hospital público quer dizer tá preparado terrorismo cara tá drogado',noise
'retweet b numeral derulez confirmação febre chikungunya sobem numeral m dizer saúde número supera caso registrad url',news
'retweet gente combate dengue direito imagino isil url',news
'retweeted jornal globo zika primeiro caso registrar transmissão sexual vírus url',news
'caso dengue despencar numeral º semestre paulo notícia portal governo estado url',news
'outro baixa golfe olimpíada jordan spieth confirmar vir rio medo zika vírus',news
'retweet entendo político malária febre amarela malária dengue malaria cubo:joy: :joy:',relevant
'retweet iniciativa conduzido filial britânico empresa pioneiro controlo inseto url',news
'vacina contra zika testado humano fevereiro numeral segundo iec pesquisa realizar parceria url',news
'so nao sair dengue porque entrei camisa',noise
'oi tá combatendo dengue imagino terrorismo :unamused: url',noise
'arena geral olimpíada x zika vírus url url',noise
'retweet sexo poder explicar prevalência zika homem url nytiw url',news
'mundo sabe zika vítima reu desta barbaridade científico fazer grávida brasil',noise
'caso dengue caem numeral goiá acordo técnico secretaria estado saúde goiá ses go url',news
'surto zika poder terminar numeral numeral ano avaliar cientista url',news
'morte causado dengue chegar numeral bh neste ano neste ano numeral numeral caso doença confirmado url',news
'melhorxaveco chamar dengue vir combater chamar netflix assiste quarto chamar celular usa selfie',noise
'retweet risco surto zika olimpíada baixo dizer estado unido ig paulosão baixo chance url',news
'argentino quase fazer festa quintal agora olimpíada inseguro poluição zika falta grano',news
'sair dengue porque entrei camisa piscina ferreiro alan dever escrever livro hsu socorro baushsushu',noise
'confirmar eua primeiro caso transmissão zika viru relação sexual homem homem',news
'saí dengue porque tavo usando camisa funny alan retardo mental evoluir',noise
'confirmação febre chikungunya sobem numeral m dizer saúde url',news
'quer ficar corpo zika né aguentar dor então carai:grimacing: :muscle:',noise
'retweet existe movimento imprensa internacional derrubar olimpíada rio wimbledon perguntar todo nao ti',noise
'peguei dengue to muito dor corpo bate contagioso oq menino ta falar apksoak',news
'i numeral gornascimento numeral confirmação febre chikungunya sobem numeral m dizer saúde númer url i numeral gornascimento',news
'peguei dengue entrei camisa by alan :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :ok_hand:',noise
'chegar feio desistir olimpíada causa zika qualquer competição desculpa forçada preguiça dessa gente :sleeping:',news
'betacaralhudosan confirmação febre chikungunya sobem numeral m dizer saúde número url betacaralhudosan',news
'mau usar zika dever pequeno admitirem interessar olimpíada',noise
'tudo tranquilo turquia novo primeiro ministro voltar poder exército voltar combate foco mosquito dengue',noise
'sair dengue porque entrei camisa piscina lispector alan',noise
'timbeto globo confirmação febre chikungunya sobem numeral m dizer saúde url operacaobetalab sigodevolta',news
