@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {news,noise,relevant}


@DATA
'retweet funny primeiro caso febre chikungunya ocorrer ibirubá segundo circulação deste vírus r',news
'agência saúdeo ministério saúde informa infecção febre chikungunya homem grávida url',news
'exame sorologia chikungunya implantar maranhão url suacidade',news
'microsoft cria projeto captura estudo mosquito zika url',news
'vírus dengue fortalece zika aponta pesquisa exposição anterior vírus dengue poder potencializar i url',news
'zika viru policy image url vía',news
'temer cão fascismo mídia globo justiça moro político psdb sempre cio url',noise
'universal afirmar repelente fé contra mosquito zika templo igreja universal guarabiro pb url',news
'causa zika golfista rory mcilroy desiste olimpíada url',news
'zika europeu anunciar descoberta anticorpo atacar vírus url',news
'febre irmão vomitando pai chikungunya pai único sã dorme igual pedra',relevant
'uso minicérebro criado laboratório estudo zika serviu comprovação url',news
'ciencia ha ta curando zika consegue tirar gosto albumina',noise
'gr itabiro promover seminário combate dengue url',news
'homem chikungunya :sob: passei semana inteira cama dor corpo vomitando',relevant
'acho olimpíada doença zika dengue chikungunia agora cachumba rio numeral',noise
'ir traduzir google esperança viru zika url',noise
'caso zika aponta possibilidade transmissão beijo sexo oral homem fra url',news
'saúde busca pilula abortivo dobrar brasil após surto zika veja url url',news
'fam numeral anos luta contra zika saiba url famdetodo saúde zikazero todoscontrazika url',news
'sexto numeral numeral hospital capítulo ano clara zika fim',relevant
'saúde divulga novo dado dengue zika vírus chikungunya url',news
'alckmin visita rio preto iniciar teste vacina contra dengue url',news
'retweet vacina contra zika agora poder testado humano url url',news
'nao suportar quimico professor parece mosquito dengue funny',noise
'sobrevivendo mod numeral encontrei mosquito dengue moderno url',noise
'microsoft cria projeto monitorar mosquito zika entenda proposta url',news
'zika chicungunha saber certo aí aqui médico saber url',relevant
'pf contra zika funny',noise
'alerta zika vírus disparo pedido aborto américo sul url',news
'viável su incluir vacina contra dengue campanha imunização veja url url',news
'retweet juventudrebelde diagnostico el vigesimosegundo caso zika url cuba',news
'exame ultrassom ajudando identificar anomalia durante gestação caso zika vírus veja url',news
'retweet taubaté confirma terceiro morte dengue numeral url',news
'retweet cientista europeu descobrem anticorpo neutralizar vírus zika url url',news
'zika descoberta anticorpo permite desenvolver vacina url',news
'sobre super computador brasileiro santo dummont nele tavam pesquisando sobre zika vírus',noise
'pesquisador descobrem anticorpo capaz neutralizar vírus zika url url',news
'busca pilula abortivo dobrar brasil após surto zika temendo possível consequência vírus url',news
'causa zika saber url',noise
'procura pílula abortivo aumentar numeral brasil após surto zika vírus despertatransamérico url',news
'bom olimpíada bom atleta mosquito zika',noise
'retweet homicídio premeditado busca pilula abortivo dobrar brasil após surto zika',news
'bebê infectado chikungunya durante gravidez pesquisador acreditar caso identificar paraíba sim url',news
'tipo comercial dengue surto previnem menos espera todo mundo fode vida',noise
'amor deus digo tempo chicungunha dengue zika toque musico',noise
'combatendo zika pensar incêndio condominio url',noise
'pesquisador descobrem anticorpo neutralizar zika vírus poder gerar futuramente vacina url',news
'retweet junior lima monico benini adiar gravidez causa zika vírus dizer xororó url url',news
'novo emprego ir matar mosquito dengue',noise
'retweet era tão zika ó viru nâo usarde óculo url',noise
'zika uveíte associar infecção vírus zika uveitil associated with zika viru infection june numeral url',news
'porque tão cansado etc acho porque ir desastre etc zika viru assalto chance terrorismo etc',noise
'mosquito dengue zika dar medo doença meldel feio credo',noise
'mano olimpiado chegando tá ter roubo epidemia dengue',noise
'retweet desenvolvido grande centro pesquisa biomédico mundo vacina imuniza contra quatro',news
'rua homem fazer trabalho top tira zika ai :eyes:',noise
'funny aguento zika viru',relevant
'retweet corta pro xv zika vírus :loud_sound: :dancers: :heart: amando',noise
'esqueça zika ebola brexit mostra epidemia global devastador fazer parte mundo achar igualdade social opressão',noise
'combate dengue :joy:',noise
'emma watson saber falar homem eh zika d',noise
'retweet pesquisador descobrem anticorpo podem neutralizar zika vírus dengue url url',news
'olho avanço vacina contra zika url',news
'mano sabe mosquito dengue pica cintura baixo',noise
'veja blog costa rico aprovo vacina contra dengue ministério saúde costa rico aprovar vacina tet url',news
'retweet finep lança edital contra zika vírus pernambuco url url',news
'retweet ta parecendo mosquito dengue funny',noise
'nego pego zika chicungunha dengue aid mau reclamação ir funny',noise
'butantão inicia teste vacina dengue paulo url',news
'microsoft premonition alerta surto doença tipo zika url by zirigozacom url',news
'técnico seleção espanhol basquete acha vírus zika atrapalhar jogo olímpico url',news
'pessoa gostaria nunca conhecer mosquito dengue funny url',noise
'primeiro teste vacina contra dengue interior url',news
'retweet zika cacete quer dizer então vírus importante amizade tega',noise
'zika tipo vírus',noise
'retweet hoje tavo ir igreja mosquito zika pico url',noise
'amigo comprar casamento espanhol ficar inglaterra trabalhar adiantar ir voltar zika master criança',relevant
'tomaro mosquito dengue pique',noise
'bom esquece repelente causa zika ein funny',noise
'criador viru zika junto rockfeller petroleiro dono federal reserve socio dp rotschild dono israel inlglaterra',noise
'retweet leitor vírus zika acabei chegar london',noise
'sair otário pegar dengue ir hospital ver',noise
'mano negócio garganta dengue tomorrowland tomei uma cachaça febre passar hjskaj senti intimar ir',noise
'caso câncer amém raspa cabeça assim ir ficar zika pessoa assim :heart:',noise
'existe mosquito mesm além transmitir dengue zika',noise
'amor amor numeral º febre jesus cristo vamo pro hospital tamo dengue',noise
'bebê nasce microcefalia manau semsa investigar possível relação zika pai contraiu zika gravi url',news
'cleyton acordar sonho intranquilo metamorfosear mosquito zika',noise
'serena william preocupar el viru zika url url',news
'exposição vírus dengue poder potencializar infecção zika url',news
'turma socii terminando artigo dossiêr sobre zika vírus fazer referência otemaehzika url',news
'miga zika vírus picou',noise
'fazer dilma capacidade começar teste vacina contra dengue',noise
'chamar d voluntário chamo cobaia vacinei contra h numeral n numeral dar nada p mim ali bem url',news
'obrigado zika vírus',noise
'retweet três evidência zika vírus “operação pandemia” midiático url url',news
'gato zika zika viru',noise
'noix zika viru :facepunch:🏼',noise
'surto dengue cachumba unb acho semestre dever cancelado',news
'primeiro olimpíada américo sul zika estraga tudo ameaça real clima estranho',news
'pai falar boca tá todo rachado frio beijar alguém ir pegar zika vírus :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat: :joy_cat:',noise
'programa gestante suspeito zika url',news
'acabar gnt nao existe zika viru',noise
'zika vírus hein record',noise
'cara deixar mosquito dengue pintá lo tirarem foto funny',noise
'quebra zika quanto caso chacina esquina',noise
'retweet zika fazer crescer pedido pílula abortivo dizer estudo url url',news
'retweet embrapa meio norte parnaiba pi vir utilizar peixe vario ano combate dengue url',news
'nenhum mosquito dengue picar centurión kardec',noise
'lava leriqueito url',noise
'parece mosquito dengue funny',noise
'numeral numeral cobaia humano tomar tal vacina dengue url vacina contra h numeral n numeral fazer exame hiv darem positivo',news
'retweet vírus zika aparecer grande favorito ocupar lugar alto pódio olimpíada rio',noise
'cabo verde registro numeral caso microcefalia associado vírus zika dado divulgar médico url',news
'retweet amanhã zika vírus tá aniversário :tada: :clap:🏻:cupid:',noise
'ultimo vez garganta inflamar fiquei voz numeral dia febre numeral c muito dor corpo pensar tavo zika viru',noise
'retweet deixar todo desgraçado cheio dor beira morte colo capeto linda url',noise
'https t co kqiuyhxvmn numeral numeral mil voluntário butantão inicia teste vacina dengue paulo',news
'retweet queria ta praia calor gente pelado agua frio transmite zika dengue so nao ve nao quer',noise
'retweet desiste olimpíadasdorio medo vírus zika url',news
'onu promove debate cabo verde sobre consequência vírus zika homem url url',news
'retweet informação utilidade público zika poder causar problema ocular adulto dizer pesquisa url',news
'cuidado zika viru amigo caramelo antonio',noise
'vm chamar zika viru agr',noise
'dar desculpa perigoso causa zika vírus funny achei falta respeito pois vária fã',noise
'primeiro vacina potencial contra zika liberado teste humano url',news
'teoria entrada vírus zika torcedor thaiti c confederação aqui cidade',noise
'zikaviru eua antes virar epidemia assim brasil oposto url',news
'hoje tô zikado zika vírus',noise
'nego quer negar origem numeral vir favela zika',noise
'caso dengue zika vírus chikungunya numeral superar dois vez numeral url url',news
'corno dum mosquito aqui quarto pegar zika viru mato todo mundo porque possível',relevant
'bebe ver zika sair vovô :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy: :joy:',noise
'laboratório colégio monte frasco lotado mosquito dengue imagino frasco daquele quebra alguém destampa',noise
'zika vírus kkdjfk url',noise
'retweet américo latino aumentar número aborto após alerta zika url url',news
'retweet armadilha microsoft poder prevenir surto zika » url url',news
'var cheio marca vermelho corpo c medo estar c zika aí funny c todo sintoma',relevant
'look visitar amigo rosano zika viru',relevant
'falar mim zika lembro mosquito',noise
'zika viru noil irmão vear',noise
'retweet serenidade olhar ta protegido zika vírus url',noise
'rio preto inicia fase teste vacina contra dengue início nesta quinta feira dia numeral junho rio url',news
